pair,time,open,high,low,close
EURUSD_OTC,2025-08-16 10:47,1.09978,1.1133,1.09566,1.1036
EURUSD_OTC,2025-08-16 10:48,1.10014,1.1088,1.09703,1.10864
EURUSD_OTC,2025-08-16 10:49,1.1051,1.11933,1.10154,1.1091
EURUSD_OTC,2025-08-16 10:50,1.10014,1.11438,1.0925,1.10317
EURUSD_OTC,2025-08-16 10:51,1.09767,1.10159,1.08925,1.09925
EURUSD_OTC,2025-08-16 10:52,1.10085,1.10531,1.08317,1.1021
EURUSD_OTC,2025-08-16 10:53,1.10891,1.1216,1.09365,1.10535
EURUSD_OTC,2025-08-16 10:54,1.0936,1.11307,1.08976,1.10825
EURUSD_OTC,2025-08-16 10:55,1.10782,1.12474,1.10464,1.11727
EURUSD_OTC,2025-08-16 10:56,1.09361,1.10228,1.08982,1.09718
EURUSD_OTC,2025-08-16 10:57,1.09803,1.11443,1.0934,1.10805
EURUSD_OTC,2025-08-16 10:58,1.097,1.10099,1.07926,1.08498
EURUSD_OTC,2025-08-16 10:59,1.10895,1.12354,1.08904,1.10136
EURUSD_OTC,2025-08-16 11:00,1.10713,1.12161,1.10667,1.11383
EURUSD_OTC,2025-08-16 11:01,1.10798,1.12281,1.10083,1.12181
EURUSD_OTC,2025-08-16 11:02,1.09624,1.1058,1.08245,1.08269
EURUSD_OTC,2025-08-16 11:03,1.09669,1.11448,1.08963,1.09153
EURUSD_OTC,2025-08-16 11:04,1.09785,1.10684,1.08619,1.09108
EURUSD_OTC,2025-08-16 11:05,1.10767,1.11626,1.09746,1.11555
EURUSD_OTC,2025-08-16 11:06,1.10571,1.10765,1.10169,1.10188
EURUSD_OTC,2025-08-16 11:07,1.10662,1.10732,1.09801,1.09848
EURUSD_OTC,2025-08-16 11:08,1.10348,1.1165,1.08629,1.087
EURUSD_OTC,2025-08-16 11:09,1.10678,1.12019,1.09454,1.11309
EURUSD_OTC,2025-08-16 11:10,1.09826,1.10238,1.09372,1.09602
EURUSD_OTC,2025-08-16 11:11,1.10594,1.11948,1.10451,1.10719
EURUSD_OTC,2025-08-16 11:12,1.09622,1.11428,1.09394,1.10898
EURUSD_OTC,2025-08-16 11:13,1.104,1.11567,1.0883,1.09603
EURUSD_OTC,2025-08-16 11:14,1.10513,1.12002,1.09432,1.11513
EURUSD_OTC,2025-08-16 11:15,1.09504,1.10599,1.09232,1.1036
EURUSD_OTC,2025-08-16 11:16,1.09114,1.11048,1.07401,1.08244
EURUSD_OTC,2025-08-16 11:17,1.09013,1.10412,1.07707,1.08032
EURUSD_OTC,2025-08-16 11:18,1.10371,1.11103,1.09414,1.09895
EURUSD_OTC,2025-08-16 11:19,1.10258,1.11967,1.08588,1.09984
EURUSD_OTC,2025-08-16 11:20,1.09698,1.11684,1.09062,1.1125
EURUSD_OTC,2025-08-16 11:21,1.10688,1.11883,1.08731,1.09154
EURUSD_OTC,2025-08-16 11:22,1.09584,1.10567,1.08737,1.0998
EURUSD_OTC,2025-08-16 11:23,1.09606,1.09906,1.09244,1.09458
EURUSD_OTC,2025-08-16 11:24,1.10985,1.12602,1.09316,1.1033
EURUSD_OTC,2025-08-16 11:25,1.09838,1.11518,1.09388,1.0983
EURUSD_OTC,2025-08-16 11:26,1.10936,1.11956,1.10374,1.11039
EURUSD_OTC,2025-08-16 11:27,1.09512,1.10637,1.08811,1.10437
EURUSD_OTC,2025-08-16 11:28,1.09547,1.11399,1.08025,1.11256
EURUSD_OTC,2025-08-16 11:29,1.10317,1.11394,1.08542,1.09217
EURUSD_OTC,2025-08-16 11:30,1.10563,1.11371,1.09389,1.10543
EURUSD_OTC,2025-08-16 11:31,1.10789,1.12503,1.09904,1.11918
EURUSD_OTC,2025-08-16 11:32,1.09883,1.10245,1.09421,1.09594
EURUSD_OTC,2025-08-16 11:33,1.09955,1.1052,1.08825,1.10094
EURUSD_OTC,2025-08-16 11:34,1.09982,1.10186,1.08707,1.09232
EURUSD_OTC,2025-08-16 11:35,1.10185,1.1196,1.09767,1.10632
EURUSD_OTC,2025-08-16 11:36,1.10173,1.1027,1.08299,1.08989
EURUSD_OTC,2025-08-16 11:37,1.10237,1.10469,1.0885,1.09922
EURUSD_OTC,2025-08-16 11:38,1.10057,1.12028,1.0941,1.11476
EURUSD_OTC,2025-08-16 11:39,1.09008,1.10917,1.08627,1.10156
EURUSD_OTC,2025-08-16 11:40,1.09972,1.11373,1.08764,1.09183
EURUSD_OTC,2025-08-16 11:41,1.09564,1.11125,1.08288,1.10372
EURUSD_OTC,2025-08-16 11:42,1.1084,1.11021,1.10442,1.10994
EURUSD_OTC,2025-08-16 11:43,1.09817,1.1166,1.08905,1.0891
EURUSD_OTC,2025-08-16 11:44,1.09095,1.10892,1.07412,1.10576
EURUSD_OTC,2025-08-16 11:45,1.09887,1.11123,1.08269,1.08847
EURUSD_OTC,2025-08-16 11:46,1.10315,1.10542,1.09795,1.09891
EURUSD_OTC,2025-08-16 11:47,1.10178,1.1168,1.0977,1.11308
EURUSD_OTC,2025-08-16 11:48,1.09955,1.10868,1.08228,1.10653
EURUSD_OTC,2025-08-16 11:49,1.10794,1.11815,1.09807,1.10515
EURUSD_OTC,2025-08-16 11:50,1.09997,1.10473,1.0843,1.08755
EURUSD_OTC,2025-08-16 11:51,1.1075,1.11788,1.09472,1.11248
EURUSD_OTC,2025-08-16 11:52,1.10026,1.11655,1.0807,1.08901
EURUSD_OTC,2025-08-16 11:53,1.10369,1.11806,1.10013,1.10229
EURUSD_OTC,2025-08-16 11:54,1.10153,1.10302,1.09231,1.094
EURUSD_OTC,2025-08-16 11:55,1.10179,1.10352,1.09099,1.0936
EURUSD_OTC,2025-08-16 11:56,1.10969,1.11825,1.09494,1.1114
EURUSD_OTC,2025-08-16 11:57,1.10698,1.10705,1.10241,1.1029
EURUSD_OTC,2025-08-16 11:58,1.0937,1.09432,1.09275,1.09372
EURUSD_OTC,2025-08-16 11:59,1.09622,1.11202,1.08231,1.08936
EURUSD_OTC,2025-08-16 12:00,1.10332,1.11253,1.09352,1.0996
EURUSD_OTC,2025-08-16 12:01,1.0963,1.11597,1.08964,1.10245
EURUSD_OTC,2025-08-16 12:02,1.10663,1.12547,1.08826,1.12512
EURUSD_OTC,2025-08-16 12:03,1.10936,1.12694,1.09564,1.10864
EURUSD_OTC,2025-08-16 12:04,1.10431,1.1217,1.08557,1.11503
EURUSD_OTC,2025-08-16 12:05,1.10289,1.10784,1.09655,1.09991
EURUSD_OTC,2025-08-16 12:06,1.09885,1.10434,1.09206,1.10296
EURUSD_OTC,2025-08-16 12:07,1.10551,1.11673,1.09502,1.1121
EURUSD_OTC,2025-08-16 12:08,1.09091,1.10922,1.0876,1.09523
EURUSD_OTC,2025-08-16 12:09,1.10438,1.1172,1.09326,1.10731
EURUSD_OTC,2025-08-16 12:10,1.10418,1.11129,1.10253,1.1075
EURUSD_OTC,2025-08-16 12:11,1.10552,1.10901,1.08804,1.09944
EURUSD_OTC,2025-08-16 12:12,1.10285,1.11114,1.08904,1.09252
EURUSD_OTC,2025-08-16 12:13,1.09276,1.09751,1.08319,1.09033
EURUSD_OTC,2025-08-16 12:14,1.09856,1.11354,1.08857,1.10775
EURUSD_OTC,2025-08-16 12:15,1.10528,1.11796,1.09176,1.09336
EURUSD_OTC,2025-08-16 12:16,1.10292,1.10882,1.09089,1.09361
EURUSD_OTC,2025-08-16 12:17,1.10825,1.1226,1.09342,1.10151
EURUSD_OTC,2025-08-16 12:18,1.09281,1.10039,1.0902,1.09854
EURUSD_OTC,2025-08-16 12:19,1.09836,1.11828,1.09505,1.1007
EURUSD_OTC,2025-08-16 12:20,1.0959,1.09711,1.08587,1.08703
EURUSD_OTC,2025-08-16 12:21,1.10932,1.11503,1.09861,1.11485
EURUSD_OTC,2025-08-16 12:22,1.10598,1.10623,1.10292,1.10578
EURUSD_OTC,2025-08-16 12:23,1.10557,1.12498,1.09224,1.12241
EURUSD_OTC,2025-08-16 12:24,1.10624,1.11898,1.10105,1.11603
EURUSD_OTC,2025-08-16 12:25,1.09774,1.10619,1.09283,1.10132
EURUSD_OTC,2025-08-16 12:26,1.10736,1.11216,1.09389,1.10634
EURUSD_OTC,2025-08-16 12:27,1.10062,1.10419,1.08532,1.09233
EURUSD_OTC,2025-08-16 12:28,1.09132,1.09351,1.08782,1.09256
EURUSD_OTC,2025-08-16 12:29,1.09426,1.11384,1.08073,1.08102
EURUSD_OTC,2025-08-16 12:30,1.09866,1.11077,1.08997,1.09511
EURUSD_OTC,2025-08-16 12:31,1.09431,1.09505,1.08272,1.0841
EURUSD_OTC,2025-08-16 12:32,1.09727,1.11387,1.09075,1.09668
EURUSD_OTC,2025-08-16 12:33,1.10296,1.11884,1.09955,1.10588
EURUSD_OTC,2025-08-16 12:34,1.09326,1.10455,1.0855,1.09045
EURUSD_OTC,2025-08-16 12:35,1.09828,1.10067,1.09812,1.09897
EURUSD_OTC,2025-08-16 12:36,1.09016,1.10027,1.07173,1.0839
EURUSD_OTC,2025-08-16 12:37,1.09009,1.10963,1.08997,1.09145
EURUSD_OTC,2025-08-16 12:38,1.10064,1.11629,1.08405,1.11144
EURUSD_OTC,2025-08-16 12:39,1.10678,1.12098,1.09058,1.11662
EURUSD_OTC,2025-08-16 12:40,1.10437,1.1072,1.09054,1.10675
EURUSD_OTC,2025-08-16 12:41,1.09023,1.09657,1.07917,1.0902
EURUSD_OTC,2025-08-16 12:42,1.09267,1.10948,1.0843,1.1007
EURUSD_OTC,2025-08-16 12:43,1.10409,1.12105,1.10214,1.10315
EURUSD_OTC,2025-08-16 12:44,1.10214,1.10771,1.08784,1.10358
EURUSD_OTC,2025-08-16 12:45,1.09432,1.10396,1.09388,1.10265
EURUSD_OTC,2025-08-16 12:46,1.10972,1.1215,1.09128,1.09387
EURUSD_OTC,2025-08-16 12:47,1.10974,1.11424,1.09103,1.09469
EURUSD_OTC,2025-08-16 12:48,1.10568,1.122,1.09557,1.11693
EURUSD_OTC,2025-08-16 12:49,1.09769,1.10114,1.0819,1.09617
EURUSD_OTC,2025-08-16 12:50,1.09264,1.10876,1.07327,1.07755
EURUSD_OTC,2025-08-16 12:51,1.09237,1.09387,1.07372,1.07721
EURUSD_OTC,2025-08-16 12:52,1.10871,1.11776,1.10545,1.11747
EURUSD_OTC,2025-08-16 12:53,1.09618,1.10271,1.08184,1.10193
EURUSD_OTC,2025-08-16 12:54,1.09894,1.11056,1.08708,1.1056
EURUSD_OTC,2025-08-16 12:55,1.09533,1.10304,1.07948,1.08559
EURUSD_OTC,2025-08-16 12:56,1.10422,1.1067,1.08905,1.10107
EURUSD_OTC,2025-08-16 12:57,1.1029,1.11423,1.09298,1.11152
EURUSD_OTC,2025-08-16 12:58,1.0988,1.10721,1.09693,1.10354
EURUSD_OTC,2025-08-16 12:59,1.09282,1.10727,1.08174,1.09925
EURUSD_OTC,2025-08-16 13:00,1.104,1.11462,1.0887,1.11305
EURUSD_OTC,2025-08-16 13:01,1.0931,1.09947,1.08946,1.09773
EURUSD_OTC,2025-08-16 13:02,1.10243,1.11583,1.08561,1.09126
EURUSD_OTC,2025-08-16 13:03,1.10943,1.12456,1.108,1.10874
EURUSD_OTC,2025-08-16 13:04,1.10741,1.11412,1.09099,1.10847
EURUSD_OTC,2025-08-16 13:05,1.09135,1.10981,1.08503,1.08791
EURUSD_OTC,2025-08-16 13:06,1.0965,1.10263,1.08713,1.08863
EURUSD_OTC,2025-08-16 13:07,1.10295,1.11485,1.08625,1.11095
EURUSD_OTC,2025-08-16 13:08,1.09492,1.10474,1.09161,1.09198
EURUSD_OTC,2025-08-16 13:09,1.10928,1.11089,1.10106,1.10714
EURUSD_OTC,2025-08-16 13:10,1.09823,1.11028,1.09071,1.09905
EURUSD_OTC,2025-08-16 13:11,1.10593,1.11385,1.09257,1.10927
EURUSD_OTC,2025-08-16 13:12,1.1083,1.12643,1.10705,1.10986
EURUSD_OTC,2025-08-16 13:13,1.10012,1.10913,1.08697,1.10766
EURUSD_OTC,2025-08-16 13:14,1.1001,1.10518,1.08266,1.08488
EURUSD_OTC,2025-08-16 13:15,1.09695,1.10832,1.09299,1.10477
EURUSD_OTC,2025-08-16 13:16,1.09621,1.11381,1.07919,1.0863
EURUSD_OTC,2025-08-16 13:17,1.10739,1.11622,1.08825,1.10317
EURUSD_OTC,2025-08-16 13:18,1.10592,1.11119,1.08896,1.10212
EURUSD_OTC,2025-08-16 13:19,1.0931,1.11003,1.0762,1.0786
EURUSD_OTC,2025-08-16 13:20,1.09698,1.10992,1.07959,1.09134
EURUSD_OTC,2025-08-16 13:21,1.09174,1.09397,1.077,1.08219
EURUSD_OTC,2025-08-16 13:22,1.10409,1.11938,1.09673,1.11744
EURUSD_OTC,2025-08-16 13:23,1.10588,1.10893,1.10044,1.10216
EURUSD_OTC,2025-08-16 13:24,1.10761,1.11127,1.09982,1.10875
EURUSD_OTC,2025-08-16 13:25,1.09946,1.11425,1.09689,1.10445
EURUSD_OTC,2025-08-16 13:26,1.09464,1.11179,1.08513,1.09913
EURUSD_OTC,2025-08-16 13:27,1.10531,1.10957,1.09324,1.09973
EURUSD_OTC,2025-08-16 13:28,1.09157,1.10457,1.08344,1.08722
EURUSD_OTC,2025-08-16 13:29,1.10003,1.11532,1.09071,1.09906
EURUSD_OTC,2025-08-16 13:30,1.1095,1.12425,1.10552,1.11496
EURUSD_OTC,2025-08-16 13:31,1.09555,1.11418,1.08439,1.09701
EURUSD_OTC,2025-08-16 13:32,1.10583,1.12025,1.09409,1.10083
EURUSD_OTC,2025-08-16 13:33,1.0982,1.11528,1.08687,1.11176
EURUSD_OTC,2025-08-16 13:34,1.10381,1.11363,1.09566,1.10448
EURUSD_OTC,2025-08-16 13:35,1.0911,1.09168,1.08901,1.09101
EURUSD_OTC,2025-08-16 13:36,1.09812,1.10949,1.08903,1.09091
EURUSD_OTC,2025-08-16 13:37,1.10135,1.10633,1.09999,1.10135
EURUSD_OTC,2025-08-16 13:38,1.09624,1.10157,1.08157,1.09268
EURUSD_OTC,2025-08-16 13:39,1.0943,1.09618,1.08081,1.08699
EURUSD_OTC,2025-08-16 13:40,1.09626,1.10934,1.09404,1.09621
EURUSD_OTC,2025-08-16 13:41,1.09528,1.1099,1.08471,1.09738
EURUSD_OTC,2025-08-16 13:42,1.09949,1.10349,1.08675,1.09253
EURUSD_OTC,2025-08-16 13:43,1.10138,1.11079,1.0968,1.10264
EURUSD_OTC,2025-08-16 13:44,1.09962,1.11905,1.09159,1.11096
EURUSD_OTC,2025-08-16 13:45,1.10911,1.11289,1.0958,1.10404
EURUSD_OTC,2025-08-16 13:46,1.10363,1.1119,1.10308,1.10838
EURUSD_OTC,2025-08-16 13:47,1.10982,1.11206,1.10928,1.11167
EURUSD_OTC,2025-08-16 13:48,1.10559,1.11859,1.08956,1.10285
EURUSD_OTC,2025-08-16 13:49,1.09302,1.10091,1.08386,1.09402
EURUSD_OTC,2025-08-16 13:50,1.10475,1.11086,1.08623,1.09862
EURUSD_OTC,2025-08-16 13:51,1.10803,1.11153,1.09231,1.103
EURUSD_OTC,2025-08-16 13:52,1.0946,1.10635,1.09248,1.09541
EURUSD_OTC,2025-08-16 13:53,1.1013,1.10429,1.08526,1.08958
EURUSD_OTC,2025-08-16 13:54,1.10079,1.10331,1.08256,1.09462
EURUSD_OTC,2025-08-16 13:55,1.10127,1.121,1.09148,1.10091
EURUSD_OTC,2025-08-16 13:56,1.10277,1.10928,1.08397,1.09922
EURUSD_OTC,2025-08-16 13:57,1.09608,1.1057,1.08337,1.10464
EURUSD_OTC,2025-08-16 13:58,1.09249,1.1034,1.07659,1.08427
EURUSD_OTC,2025-08-16 13:59,1.10622,1.10833,1.08687,1.09494
EURUSD_OTC,2025-08-16 14:00,1.10582,1.11012,1.09714,1.10284
EURUSD_OTC,2025-08-16 14:01,1.10316,1.10927,1.09225,1.09625
EURUSD_OTC,2025-08-16 14:02,1.10971,1.11141,1.10207,1.10238
EURUSD_OTC,2025-08-16 14:03,1.10213,1.10381,1.09181,1.10137
EURUSD_OTC,2025-08-16 14:04,1.10403,1.10582,1.09277,1.09421
EURUSD_OTC,2025-08-16 14:05,1.09864,1.10595,1.08307,1.08362
EURUSD_OTC,2025-08-16 14:06,1.10954,1.11176,1.09532,1.10503
EURUSD_OTC,2025-08-16 14:07,1.10205,1.12202,1.08632,1.11013
EURUSD_OTC,2025-08-16 14:08,1.09595,1.11491,1.07989,1.10553
EURUSD_OTC,2025-08-16 14:09,1.10472,1.10704,1.10255,1.10653
EURUSD_OTC,2025-08-16 14:10,1.10093,1.11069,1.08464,1.09045
EURUSD_OTC,2025-08-16 14:11,1.09133,1.1105,1.08322,1.09031
EURUSD_OTC,2025-08-16 14:12,1.10291,1.10804,1.09751,1.10708
EURUSD_OTC,2025-08-16 14:13,1.09197,1.10832,1.0806,1.10283
EURUSD_OTC,2025-08-16 14:14,1.09731,1.10562,1.08555,1.09423
EURUSD_OTC,2025-08-16 14:15,1.10992,1.11077,1.10081,1.10661
EURUSD_OTC,2025-08-16 14:16,1.09871,1.11575,1.09309,1.0946
EURUSD_OTC,2025-08-16 14:17,1.09221,1.09686,1.07657,1.07725
EURUSD_OTC,2025-08-16 14:18,1.10574,1.12342,1.09352,1.12279
EURUSD_OTC,2025-08-16 14:19,1.09854,1.11051,1.09287,1.09874
EURUSD_OTC,2025-08-16 14:20,1.09046,1.09727,1.08786,1.09306
EURUSD_OTC,2025-08-16 14:21,1.10224,1.10899,1.09082,1.10556
EURUSD_OTC,2025-08-16 14:22,1.09508,1.09661,1.09125,1.09449
EURUSD_OTC,2025-08-16 14:23,1.09349,1.11299,1.08485,1.10527
EURUSD_OTC,2025-08-16 14:24,1.10064,1.1205,1.08539,1.09696
EURUSD_OTC,2025-08-16 14:25,1.09595,1.10156,1.08005,1.0847
EURUSD_OTC,2025-08-16 14:26,1.10368,1.11821,1.10358,1.10988
EURUSD_OTC,2025-08-16 14:27,1.09775,1.10002,1.09211,1.09835
EURUSD_OTC,2025-08-16 14:28,1.10051,1.10553,1.08716,1.10485
EURUSD_OTC,2025-08-16 14:29,1.10318,1.11701,1.09164,1.10421
EURUSD_OTC,2025-08-16 14:30,1.09028,1.09639,1.08513,1.09547
EURUSD_OTC,2025-08-16 14:31,1.10505,1.11256,1.08691,1.096
EURUSD_OTC,2025-08-16 14:32,1.09876,1.11659,1.08537,1.10596
EURUSD_OTC,2025-08-16 14:33,1.10858,1.11805,1.09347,1.09683
EURUSD_OTC,2025-08-16 14:34,1.109,1.10934,1.08946,1.09784
EURUSD_OTC,2025-08-16 14:35,1.09001,1.10584,1.08758,1.09477
EURUSD_OTC,2025-08-16 14:36,1.09846,1.11138,1.08998,1.10296
EURUSD_OTC,2025-08-16 14:37,1.09249,1.09563,1.08324,1.0877
EURUSD_OTC,2025-08-16 14:38,1.10421,1.11489,1.08469,1.1024
EURUSD_OTC,2025-08-16 14:39,1.10846,1.12184,1.09175,1.10776
EURUSD_OTC,2025-08-16 14:40,1.10045,1.10648,1.0951,1.10091
EURUSD_OTC,2025-08-16 14:41,1.09207,1.10168,1.07652,1.08054
EURUSD_OTC,2025-08-16 14:42,1.09456,1.1076,1.09431,1.09544
EURUSD_OTC,2025-08-16 14:43,1.10375,1.11084,1.09682,1.09981
EURUSD_OTC,2025-08-16 14:44,1.10729,1.12158,1.101,1.11637
EURUSD_OTC,2025-08-16 14:45,1.09335,1.10815,1.09296,1.10681
EURUSD_OTC,2025-08-16 14:46,1.10083,1.10254,1.09178,1.097
EURUSD_OTC,2025-08-16 14:47,1.10918,1.12228,1.09757,1.10934
EURUSD_OTC,2025-08-16 14:48,1.10769,1.12232,1.09148,1.10607
EURUSD_OTC,2025-08-16 14:49,1.10022,1.11228,1.09936,1.10695
EURUSD_OTC,2025-08-16 14:50,1.09669,1.10819,1.08795,1.10301
EURUSD_OTC,2025-08-16 14:51,1.10413,1.11557,1.0851,1.09833
EURUSD_OTC,2025-08-16 14:52,1.10808,1.11104,1.10745,1.10912
EURUSD_OTC,2025-08-16 14:53,1.09758,1.10885,1.08047,1.09092
EURUSD_OTC,2025-08-16 14:54,1.09379,1.10046,1.08682,1.09782
EURUSD_OTC,2025-08-16 14:55,1.09179,1.09596,1.07574,1.07995
EURUSD_OTC,2025-08-16 14:56,1.10504,1.11405,1.09641,1.10479
EURUSD_OTC,2025-08-16 14:57,1.10577,1.11509,1.10157,1.11376
EURUSD_OTC,2025-08-16 14:58,1.10357,1.11087,1.09128,1.10185
EURUSD_OTC,2025-08-16 14:59,1.10988,1.11352,1.09515,1.10445
EURUSD_OTC,2025-08-16 15:00,1.09762,1.10644,1.08611,1.0961
EURUSD_OTC,2025-08-16 15:01,1.10713,1.11122,1.10637,1.10771
EURUSD_OTC,2025-08-16 15:02,1.09087,1.09153,1.07625,1.08773
EURUSD_OTC,2025-08-16 15:03,1.10839,1.11622,1.10023,1.11198
EURUSD_OTC,2025-08-16 15:04,1.10389,1.10629,1.08488,1.08973
EURUSD_OTC,2025-08-16 15:05,1.09362,1.09489,1.08919,1.09418
EURUSD_OTC,2025-08-16 15:06,1.10467,1.12004,1.10394,1.1175
EURUSD_OTC,2025-08-16 15:07,1.09117,1.10198,1.08057,1.0935
EURUSD_OTC,2025-08-16 15:08,1.09214,1.10379,1.09097,1.09346
EURUSD_OTC,2025-08-16 15:09,1.10307,1.11507,1.08623,1.10849
EURUSD_OTC,2025-08-16 15:10,1.10086,1.10969,1.08827,1.09913
EURUSD_OTC,2025-08-16 15:11,1.10831,1.1164,1.08883,1.10944
EURUSD_OTC,2025-08-16 15:12,1.1058,1.11849,1.10125,1.10824
EURUSD_OTC,2025-08-16 15:13,1.09638,1.10913,1.08706,1.10634
EURUSD_OTC,2025-08-16 15:14,1.09775,1.11685,1.07942,1.11109
EURUSD_OTC,2025-08-16 15:15,1.0966,1.10706,1.08385,1.08742
EURUSD_OTC,2025-08-16 15:16,1.09456,1.11276,1.07873,1.08358
EURUSD_OTC,2025-08-16 15:17,1.10587,1.11544,1.10187,1.11009
EURUSD_OTC,2025-08-16 15:18,1.09976,1.10062,1.09844,1.09909
EURUSD_OTC,2025-08-16 15:19,1.10354,1.10872,1.09741,1.10814
EURUSD_OTC,2025-08-16 15:20,1.09415,1.10551,1.08347,1.0985
EURUSD_OTC,2025-08-16 15:21,1.09135,1.10195,1.07699,1.08141
EURUSD_OTC,2025-08-16 15:22,1.107,1.1255,1.09632,1.11735
EURUSD_OTC,2025-08-16 15:23,1.10457,1.12157,1.09376,1.11027
EURUSD_OTC,2025-08-16 15:24,1.10517,1.11971,1.08937,1.09445
EURUSD_OTC,2025-08-16 15:25,1.0953,1.11518,1.09479,1.11137
EURUSD_OTC,2025-08-16 15:26,1.09893,1.11478,1.09403,1.10074
EURUSD_OTC,2025-08-16 15:27,1.10815,1.12784,1.09995,1.10851
EURUSD_OTC,2025-08-16 15:28,1.0936,1.09898,1.09074,1.09215
EURUSD_OTC,2025-08-16 15:29,1.10359,1.12161,1.08953,1.09798
EURUSD_OTC,2025-08-16 15:30,1.09029,1.10588,1.07287,1.09331
EURUSD_OTC,2025-08-16 15:31,1.09365,1.10452,1.09228,1.10162
EURUSD_OTC,2025-08-16 15:32,1.09574,1.10977,1.08968,1.09199
EURUSD_OTC,2025-08-16 15:33,1.09647,1.10021,1.08786,1.09717
EURUSD_OTC,2025-08-16 15:34,1.09834,1.09855,1.09435,1.09499
EURUSD_OTC,2025-08-16 15:35,1.09947,1.10704,1.09719,1.1046
EURUSD_OTC,2025-08-16 15:36,1.10031,1.1127,1.08657,1.08805
EURUSD_OTC,2025-08-16 15:37,1.09328,1.10949,1.07334,1.08726
EURUSD_OTC,2025-08-16 15:38,1.09794,1.11526,1.08995,1.09155
EURUSD_OTC,2025-08-16 15:39,1.10597,1.12164,1.10415,1.11577
EURUSD_OTC,2025-08-16 15:40,1.10318,1.10426,1.09949,1.10309
EURUSD_OTC,2025-08-16 15:41,1.09422,1.10208,1.09018,1.09902
EURUSD_OTC,2025-08-16 15:42,1.09523,1.11095,1.07735,1.08683
EURUSD_OTC,2025-08-16 15:43,1.09265,1.0946,1.08628,1.09454
EURUSD_OTC,2025-08-16 15:44,1.09745,1.09777,1.09654,1.09719
EURUSD_OTC,2025-08-16 15:45,1.09863,1.10649,1.08416,1.10132
EURUSD_OTC,2025-08-16 15:46,1.09277,1.09325,1.08407,1.08996
EURUSD_OTC,2025-08-16 15:47,1.10963,1.11751,1.09217,1.10393
EURUSD_OTC,2025-08-16 15:48,1.10571,1.12232,1.10391,1.11121
EURUSD_OTC,2025-08-16 15:49,1.10581,1.11101,1.10065,1.1055
EURUSD_OTC,2025-08-16 15:50,1.10474,1.12081,1.092,1.11493
EURUSD_OTC,2025-08-16 15:51,1.10662,1.11164,1.09306,1.09462
EURUSD_OTC,2025-08-16 15:52,1.09573,1.11072,1.07815,1.0975
EURUSD_OTC,2025-08-16 15:53,1.09511,1.10309,1.08265,1.09505
EURUSD_OTC,2025-08-16 15:54,1.10377,1.11301,1.08604,1.11127
EURUSD_OTC,2025-08-16 15:55,1.09193,1.09722,1.08108,1.08198
EURUSD_OTC,2025-08-16 15:56,1.10239,1.1082,1.10238,1.10579
EURUSD_OTC,2025-08-16 15:57,1.10137,1.10205,1.08333,1.08449
EURUSD_OTC,2025-08-16 15:58,1.10884,1.11916,1.09865,1.11587
EURUSD_OTC,2025-08-16 15:59,1.10125,1.11251,1.10088,1.10808
EURUSD_OTC,2025-08-16 16:00,1.09632,1.10241,1.08589,1.10217
EURUSD_OTC,2025-08-16 16:01,1.09956,1.10263,1.09455,1.0954
EURUSD_OTC,2025-08-16 16:02,1.10227,1.11101,1.08488,1.10443
EURUSD_OTC,2025-08-16 16:03,1.10332,1.10392,1.08346,1.08937
EURUSD_OTC,2025-08-16 16:04,1.09061,1.10306,1.0786,1.09922
EURUSD_OTC,2025-08-16 16:05,1.10466,1.10686,1.08908,1.09605
EURUSD_OTC,2025-08-16 16:06,1.10644,1.11639,1.09537,1.09784
EURUSD_OTC,2025-08-16 16:07,1.10755,1.12331,1.08781,1.12015
EURUSD_OTC,2025-08-16 16:08,1.0993,1.10001,1.09676,1.09888
EURUSD_OTC,2025-08-16 16:09,1.10986,1.11752,1.09007,1.11249
EURUSD_OTC,2025-08-16 16:10,1.09739,1.10267,1.08022,1.0922
EURUSD_OTC,2025-08-16 16:11,1.09184,1.09494,1.08522,1.0909
EURUSD_OTC,2025-08-16 16:12,1.1049,1.12027,1.09365,1.10214
EURUSD_OTC,2025-08-16 16:13,1.09591,1.09636,1.07788,1.09262
EURUSD_OTC,2025-08-16 16:14,1.09764,1.11057,1.09597,1.10068
EURUSD_OTC,2025-08-16 16:15,1.09702,1.11139,1.09584,1.0994
EURUSD_OTC,2025-08-16 16:16,1.09366,1.09628,1.0798,1.09224
EURUSD_OTC,2025-08-16 16:17,1.09148,1.1071,1.07548,1.09583
EURUSD_OTC,2025-08-16 16:18,1.09153,1.10418,1.07867,1.0864
EURUSD_OTC,2025-08-16 16:19,1.10282,1.11844,1.09635,1.11055
EURUSD_OTC,2025-08-16 16:20,1.10068,1.10911,1.08523,1.10146
EURUSD_OTC,2025-08-16 16:21,1.10981,1.11404,1.10943,1.1099
EURUSD_OTC,2025-08-16 16:22,1.10787,1.12386,1.09142,1.10295
EURUSD_OTC,2025-08-16 16:23,1.09329,1.11213,1.08191,1.09402
EURUSD_OTC,2025-08-16 16:24,1.09066,1.1028,1.0892,1.093
EURUSD_OTC,2025-08-16 16:25,1.10977,1.12453,1.09171,1.10928
EURUSD_OTC,2025-08-16 16:26,1.096,1.1075,1.08348,1.09022
EURUSD_OTC,2025-08-16 16:27,1.09459,1.0996,1.09302,1.09774
